0,0,learnbuddy-frontend-prod-5bfc5cdd8f-hxsc8,4,0,0
205,12,fsm-backend-prod-579b7846b9-krvsh,20648,0,0
206,12,fsm-backend-prod-579b7846b9-qbxjw,23967,0,0
207,12,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,124,0,0
208,12,learnbuddy-backend-prod-5969b7c99c-k9bqm,1753,104,9
209,12,fsm-frontend-prod-c97f7b8c6-6wb8r,1231,0,3
210,13,nginx-ingress-controller-5b6697898-7wjsr,1710,0,0
211,13,cert-manager-5695c78d49-q9s9j,1360,0,0
212,13,learnbuddy-backend-prod-5969b7c99c-k9bqm,1956,106,0
213,13,nginx-ingress-controller-5b6697898-zqxl4,1816,0,0
214,13,fsm-backend-prod-579b7846b9-qbxjw,13612,0,0
215,13,fsm-backend-prod-579b7846b9-stpj9,26307,0,0
216,13,fsm-frontend-prod-c97f7b8c6-88psm,1150,0,2
217,13,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,152,0,0
218,13,learnbuddy-backend-stg-75587bf7c-r7529,600,100,0
219,13,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,362,0,0
220,13,centralized-user-prod-78bc9f7b96-txbcl,354,0,0
221,13,cert-manager-cainjector-658b6dbf77-8t625,123,0,0
222,13,fsm-backend-cron-prod-6bd6459455-p9p49,6864,0,0
223,13,fsm-backend-prod-579b7846b9-krvsh,19780,0,0
224,13,fsm-frontend-prod-c97f7b8c6-6wb8r,1153,0,1
225,14,cert-manager-cainjector-658b6dbf77-8t625,45,0,0
226,14,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
227,14,fsm-backend-prod-579b7846b9-qbxjw,50134,0,0
228,14,learnbuddy-backend-prod-5969b7c99c-f4g5n,1226,87,1
229,14,fsm-frontend-prod-c97f7b8c6-88psm,1062,0,0
230,14,learnbuddy-backend-prod-5969b7c99c-k9bqm,853,71,1
231,14,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,302,0,0
232,14,centralized-user-prod-78bc9f7b96-txbcl,32103,0,0
233,14,cert-manager-5695c78d49-q9s9j,1360,0,0
234,14,fsm-backend-cron-prod-6bd6459455-p9p49,7364,0,0
235,14,nginx-ingress-controller-5b6697898-7wjsr,5823,0,0
236,14,nginx-ingress-controller-5b6697898-zqxl4,6012,0,0
237,14,runner-gitlab-runner-6bf97bb9b9-7q8hq,4,0,0
238,14,fsm-backend-prod-579b7846b9-krvsh,92300,0,0
239,14,fsm-frontend-prod-c97f7b8c6-6wb8r,1062,0,0
240,14,fsm-backend-prod-579b7846b9-stpj9,121676,0,0
241,14,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,448,0,0
242,15,fsm-frontend-prod-c97f7b8c6-88psm,1242,0,0
243,15,fsm-backend-prod-579b7846b9-qbxjw,93160,0,0
244,15,fsm-assignment-stg-58b984db6f-jrnqc,2,0,0
245,15,fsm-backend-prod-579b7846b9-stpj9,183035,0,0
246,15,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,450,0,0
247,15,nginx-ingress-controller-5b6697898-7wjsr,6523,0,0
248,15,nginx-ingress-controller-5b6697898-zqxl4,5988,0,0
249,15,centralized-user-prod-78bc9f7b96-txbcl,16526,0,0
250,15,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,357,0,1
251,15,learnbuddy-backend-prod-5969b7c99c-f4g5n,4781,232,5
252,15,cert-manager-cainjector-658b6dbf77-8t625,173,0,0
253,15,centralized-user-prod-78bc9f7b96-fw74g,524,0,0
254,15,fsm-frontend-prod-c97f7b8c6-6wb8r,1239,0,1
255,15,centralized-user-prod-78bc9f7b96-q9gdm,13434,0,0
256,15,fsm-backend-prod-579b7846b9-krvsh,119181,0,0
257,15,learnbuddy-backend-stg-75587bf7c-r7529,600,100,0
258,15,fsm-backend-cron-prod-6bd6459455-p9p49,9395,0,0
259,15,cert-manager-5695c78d49-q9s9j,1360,0,0
260,16,cert-manager-5695c78d49-q9s9j,1360,0,0
261,16,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,116,0,0
262,16,fsm-frontend-prod-c97f7b8c6-88psm,1148,0,0
263,16,learnbuddy-backend-prod-5969b7c99c-f4g5n,1581,92,9
264,16,centralized-user-prod-78bc9f7b96-txbcl,282,0,0
265,16,nginx-ingress-controller-5b6697898-zqxl4,3257,0,0
266,16,fsm-backend-prod-579b7846b9-krvsh,46429,0,0
267,16,cert-manager-cainjector-658b6dbf77-8t625,18,0,0
268,16,learnbuddy-backend-stg-75587bf7c-r7529,592,100,0
269,16,nginx-ingress-controller-5b6697898-7wjsr,3454,0,0
270,16,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,264,0,0
271,16,fsm-frontend-prod-c97f7b8c6-6wb8r,1140,0,0
272,16,fsm-backend-prod-579b7846b9-stpj9,53155,0,0
273,16,fsm-backend-cron-prod-6bd6459455-p9p49,7459,0,0
274,16,fsm-backend-prod-579b7846b9-qbxjw,44180,0,0
275,17,fsm-backend-cron-prod-6bd6459455-p9p49,7670,0,0
276,17,learnbuddy-frontend-stg-76c798ccf7-bqqgd,4,0,0
277,17,runner-gitlab-runner-6bf97bb9b9-7q8hq,1,0,0
278,17,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,90,0,0
279,17,cert-manager-5695c78d49-q9s9j,1360,0,0
280,17,learnbuddy-backend-stg-75587bf7c-r7529,600,100,0
281,17,nginx-ingress-controller-5b6697898-zqxl4,4081,0,0
282,17,fsm-frontend-prod-c97f7b8c6-88psm,86,0,0
283,17,learnbuddy-backend-prod-5969b7c99c-f4g5n,5721,116,5
284,17,cert-manager-cainjector-658b6dbf77-8t625,195,0,0
285,17,fsm-frontend-prod-c97f7b8c6-fklwx,1246,0,0
286,17,fsm-backend-prod-579b7846b9-krvsh,25578,0,0
287,17,fsm-frontend-prod-c97f7b8c6-v7r8w,1218,0,0
288,17,fsm-backend-prod-579b7846b9-qbxjw,33252,0,0
289,17,fsm-backend-prod-579b7846b9-stpj9,38325,0,0
290,17,fsm-frontend-prod-c97f7b8c6-6wb8r,34,0,0
291,17,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,325,0,1
292,17,nginx-ingress-controller-5b6697898-7wjsr,3743,0,0
293,17,centralized-user-prod-78bc9f7b96-txbcl,2248,0,0
294,18,cert-manager-cainjector-658b6dbf77-8t625,135,0,0
295,18,cert-manager-5695c78d49-q9s9j,1360,0,0
296,18,learnbuddy-backend-prod-5969b7c99c-f4g5n,5013,217,8
297,18,fsm-frontend-prod-c97f7b8c6-v7r8w,1331,0,3
298,18,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,162,0,0
299,18,nginx-ingress-controller-5b6697898-7wjsr,6743,0,0
300,18,learnbuddy-backend-prod-5969b7c99c-8z7zr,292,14,0
301,18,fsm-backend-prod-579b7846b9-stpj9,53247,0,0
302,18,fsm-frontend-prod-c97f7b8c6-fklwx,1336,0,2
303,18,fsm-backend-prod-579b7846b9-qbxjw,40015,0,0
304,18,fsm-backend-prod-579b7846b9-krvsh,46020,0,0
305,18,centralized-user-prod-78bc9f7b96-txbcl,2097,0,0
306,18,fsm-backend-cron-prod-6bd6459455-p9p49,5667,0,0
307,18,learnbuddy-backend-stg-75587bf7c-r7529,580,100,0
308,18,nginx-ingress-controller-5b6697898-zqxl4,7111,0,0
309,18,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,318,0,0
310,19,runner-gitlab-runner-6bf97bb9b9-7q8hq,1,0,0
311,19,fsm-frontend-prod-c97f7b8c6-fklwx,1161,0,1
312,19,cert-manager-cainjector-658b6dbf77-8t625,15,0,0
313,19,fsm-backend-prod-579b7846b9-stpj9,48760,0,0
314,19,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,270,0,0
315,19,fsm-backend-cron-prod-6bd6459455-p9p49,5050,0,0
316,19,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,62,0,0
317,19,nginx-ingress-controller-5b6697898-zqxl4,5369,0,0
318,19,fsm-backend-prod-579b7846b9-qbxjw,43830,0,0
319,19,cert-manager-5695c78d49-q9s9j,1360,0,0
320,19,centralized-user-prod-78bc9f7b96-txbcl,232,0,0
321,19,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
322,19,nginx-ingress-controller-5b6697898-7wjsr,5358,0,0
323,19,learnbuddy-backend-prod-5969b7c99c-f4g5n,4932,150,3
324,19,fsm-frontend-prod-c97f7b8c6-v7r8w,1164,0,0
325,19,fsm-backend-prod-579b7846b9-krvsh,33353,0,0
326,20,fsm-backend-prod-579b7846b9-stpj9,9941,0,0
327,20,runner-gitlab-runner-6bf97bb9b9-7q8hq,8,0,0
328,20,fsm-backend-cron-prod-6bd6459455-p9p49,2211,0,0
329,20,learnbuddy-backend-prod-5969b7c99c-c9dzl,415,19,0
330,20,fsm-backend-prod-579b7846b9-tbgf4,8896,0,0
331,20,fsm-backend-prod-579b7846b9-9kt4p,12338,0,0
332,20,cert-manager-5695c78d49-q9s9j,1368,0,0
333,20,centralized-user-prod-78bc9f7b96-txbcl,4330,0,0
334,20,learnbuddy-backend-prod-5969b7c99c-f4g5n,523,12,0
335,20,learnbuddy-backend-prod-5969b7c99c-57xvx,356,23,1
336,20,fsm-backend-cron-prod-6bd6459455-sl24t,512,0,0
337,20,fsm-frontend-prod-c97f7b8c6-c2t4j,22,0,0
338,20,learnbuddy-frontend-prod-5bfc5cdd8f-fx6jc,6,0,0
339,20,fsm-frontend-prod-c97f7b8c6-fklwx,1130,0,0
340,20,fsm-frontend-prod-c97f7b8c6-v7r8w,1068,0,2
341,20,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,306,0,0
342,20,fsm-backend-prod-579b7846b9-88vqc,10720,0,0
343,20,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,90,0,0
344,20,fsm-backend-prod-579b7846b9-krvsh,14738,0,0
345,20,learnbuddy-backend-prod-5969b7c99c-8vztk,138,3,1
346,20,nginx-ingress-controller-5b6697898-zqxl4,3096,0,0
347,20,centralized-user-stg-5588f4454b-lb6s7,1969,0,0
348,20,fsm-backend-prod-579b7846b9-qbxjw,12852,0,0
349,20,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
350,20,cert-manager-cainjector-658b6dbf77-8t625,45,0,0
351,20,nginx-ingress-controller-5b6697898-7wjsr,3376,0,0
352,21,learnbuddy-frontend-prod-5bfc5cdd8f-hxsc8,2,0,0
353,21,fsm-backend-prod-579b7846b9-88vqc,57872,0,0
354,21,nginx-ingress-controller-5b6697898-7wjsr,6163,0,0
355,21,nginx-ingress-controller-5b6697898-zqxl4,6027,0,0
356,21,runner-gitlab-runner-6bf97bb9b9-7q8hq,4,0,0
357,21,fsm-backend-prod-579b7846b9-9kt4p,53723,0,0
358,21,cert-manager-cainjector-658b6dbf77-8t625,4,0,0
359,21,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,306,0,0
360,21,fsm-frontend-prod-c97f7b8c6-fklwx,1212,0,0
361,21,learnbuddy-frontend-prod-5bfc5cdd8f-fx6jc,40,0,0
362,21,learnbuddy-backend-prod-5969b7c99c-8vztk,1807,109,26
363,21,cert-manager-5695c78d49-q9s9j,1363,0,0
364,21,fsm-frontend-prod-c97f7b8c6-c2t4j,1210,0,0
365,21,centralized-user-prod-78bc9f7b96-txbcl,581,0,0
366,21,fsm-backend-prod-579b7846b9-tbgf4,45320,0,0
367,21,learnbuddy-backend-stg-75587bf7c-r7529,590,100,0
368,21,fsm-backend-cron-prod-6bd6459455-sl24t,31459,0,0
369,22,learnbuddy-backend-prod-5969b7c99c-ndw68,212,12,0
370,22,learnbuddy-backend-stg-75587bf7c-r7529,598,100,0
371,22,fsm-backend-prod-579b7846b9-88vqc,59057,0,0
372,22,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,322,0,0
373,22,fsm-backend-prod-579b7846b9-tbgf4,57982,0,0
374,22,fsm-backend-prod-579b7846b9-9kt4p,62578,0,0
375,22,fsm-frontend-prod-c97f7b8c6-c2t4j,998,0,0
376,22,fsm-backend-cron-prod-6bd6459455-sl24t,48412,0,0
377,22,centralized-user-prod-78bc9f7b96-txbcl,169,0,0
378,22,learnbuddy-backend-prod-5969b7c99c-8vztk,1233,123,1
379,22,nginx-ingress-controller-5b6697898-zqxl4,7235,0,0
380,22,cert-manager-5695c78d49-q9s9j,1364,0,0
381,22,fsm-frontend-prod-c97f7b8c6-fklwx,996,0,0
382,22,learnbuddy-frontend-prod-5bfc5cdd8f-hxsc8,84,0,0
383,22,cert-manager-cainjector-658b6dbf77-8t625,24,0,0
384,22,nginx-ingress-controller-5b6697898-7wjsr,6829,0,0
385,23,fsm-frontend-prod-c97f7b8c6-c2t4j,612,0,2
386,23,nginx-ingress-controller-5b6697898-7wjsr,3752,0,0
387,23,runner-gitlab-runner-6bf97bb9b9-7q8hq,4,0,0
388,23,cert-manager-cainjector-658b6dbf77-8t625,26,0,0
389,23,fsm-backend-prod-579b7846b9-88vqc,26157,0,0
390,23,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
391,23,learnbuddy-frontend-prod-5bfc5cdd8f-hxsc8,194,0,0
392,23,learnbuddy-backend-prod-5969b7c99c-8vztk,1998,62,8
393,23,cert-manager-5695c78d49-q9s9j,1365,0,0
394,23,fsm-backend-prod-579b7846b9-9kt4p,24372,0,0
395,23,nginx-ingress-controller-5b6697898-zqxl4,3693,0,0
396,23,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,319,0,1
397,23,fsm-backend-prod-579b7846b9-tbgf4,25053,0,0
398,23,fsm-frontend-prod-c97f7b8c6-r5mnt,54,0,0
399,23,centralized-user-prod-78bc9f7b96-txbcl,409,0,0
400,23,fsm-frontend-prod-c97f7b8c6-p7n7p,56,0,0
401,23,fsm-frontend-prod-c97f7b8c6-fklwx,621,0,1
402,23,learnbuddy-backend-prod-5969b7c99c-g9g8s,100,0,0
